datetime,Close,High,Low,Open,Volume
,SPY,SPY,SPY,SPY,SPY
2024-04-19 17:30:00+00:00,495.1000061035156,498.4599914550781,493.8599853515625,496.54998779296875,38299666
2024-04-22 13:30:00+00:00,500.0400085449219,500.04998779296875,495.42999267578125,497.8299865722656,30804753
2024-04-22 17:30:00+00:00,499.6300048828125,502.3800048828125,498.9049987792969,500.0400085449219,29406822
2024-04-23 13:30:00+00:00,505.364990234375,505.6000061035156,501.2250061035156,501.7799987792969,33520308
2024-04-23 17:30:00+00:00,505.6400146484375,506.0899963378906,504.9599914550781,505.3800048828125,21117431
2024-04-24 13:30:00+00:00,505.2099914550781,507.3699951171875,503.1300048828125,506.55999755859375,30161459
2024-04-24 17:30:00+00:00,505.4700012207031,506.5450134277344,504.2300109863281,505.2099914550781,18414821
2024-04-25 13:30:00+00:00,501.67999267578125,502.3699951171875,497.489990234375,499.17999267578125,37090844
2024-04-25 17:30:00+00:00,503.44000244140625,504.2699890136719,501.5400085449219,501.67999267578125,22350816
2024-04-26 13:30:00+00:00,509.5899963378906,509.80999755859375,505.70001220703125,506.3500061035156,29557306
2024-04-26 17:30:00+00:00,508.239990234375,509.8800048828125,508.1600036621094,509.6000061035156,22217959
2024-04-29 13:30:00+00:00,510.3700866699219,510.75,509.0050048828125,510.0,18971765
2024-04-29 17:30:00+00:00,510.04998779296875,510.5199890136719,507.25,510.3800048828125,20230998
2024-04-30 13:30:00+00:00,505.2550048828125,509.55999755859375,504.7099914550781,508.55999755859375,33477612
2024-04-30 17:30:00+00:00,502.0299987792969,506.5400085449219,502.0299987792969,505.25,31852936
2024-05-01 13:30:00+00:00,500.7200012207031,501.8299865722656,499.864990234375,501.3800048828125,24000573
2024-05-01 17:30:00+00:00,500.2699890136719,508.19000244140625,500.0799865722656,500.7300109863281,49002172
2024-05-02 13:30:00+00:00,504.1199035644531,504.67999267578125,499.54998779296875,504.1499938964844,31372053
2024-05-02 17:30:00+00:00,505.010009765625,505.8900146484375,503.3887023925781,504.1199951171875,24429486
2024-05-03 13:30:00+00:00,511.110107421875,512.5499877929688,508.55999755859375,511.25,41418384
2024-05-03 17:30:00+00:00,511.2900085449219,511.989990234375,510.67999267578125,511.1099853515625,22061717
2024-05-06 13:30:00+00:00,514.6099853515625,514.9600219726562,513.2999877929688,513.75,23319745
2024-05-06 17:30:00+00:00,516.5900268554688,516.6099853515625,514.5449829101562,514.6199951171875,19046808
2024-05-07 13:30:00+00:00,518.419921875,518.47998046875,516.9450073242188,517.5599975585938,21665059
2024-05-07 17:30:00+00:00,517.2000122070312,518.5700073242188,516.4500122070312,518.4100952148438,22854532
2024-05-08 13:30:00+00:00,516.2899780273438,517.7171020507812,515.1400146484375,515.260009765625,21581083
2024-05-08 17:30:00+00:00,517.1900024414062,517.739990234375,516.2000122070312,516.280029296875,14724474
2024-05-09 13:30:00+00:00,519.5,519.6400146484375,516.7050170898438,517.3800048828125,22268400
2024-05-09 17:30:00+00:00,520.1300048828125,520.2073974609375,518.9299926757812,519.5,16347190
2024-05-10 13:30:00+00:00,520.1099853515625,522.635009765625,519.5900268554688,521.3699951171875,26939792
2024-05-10 17:30:00+00:00,520.8400268554688,521.3400268554688,519.9099731445312,520.1300048828125,14605013
2024-05-13 13:30:00+00:00,520.8665161132812,522.6699829101562,519.739990234375,522.5599975585938,19623082
2024-05-13 17:30:00+00:00,520.9099731445312,521.1395263671875,520.3150024414062,520.864990234375,13659538
2024-05-14 13:30:00+00:00,521.0408935546875,522.4099731445312,520.5599975585938,521.1099853515625,24070774
2024-05-14 17:30:00+00:00,523.2849731445312,523.8300170898438,520.9749755859375,521.0499877929688,22755391
2024-05-15 13:30:00+00:00,528.7899780273438,528.844970703125,525.1799926757812,525.8300170898438,27180504
2024-05-15 17:30:00+00:00,529.77001953125,530.0800170898438,528.3400268554688,528.79150390625,24992140
2024-05-16 13:30:00+00:00,529.7899780273438,531.469970703125,529.4199829101562,529.8800048828125,21887395
2024-05-16 17:30:00+00:00,528.6599731445312,530.2000122070312,528.5399780273438,529.77001953125,20694341
2024-05-17 13:30:00+00:00,528.6950073242188,529.2999877929688,528.0499877929688,528.8099975585938,23347881
2024-05-17 17:30:00+00:00,529.4299926757812,529.52001953125,527.3200073242188,528.7000122070312,25894968
2024-05-20 13:30:00+00:00,530.3499755859375,531.5601196289062,529.6099853515625,529.6099853515625,15473831
2024-05-20 17:30:00+00:00,530.02001953125,530.52001953125,529.1699829101562,530.3499755859375,15731749
2024-05-21 13:30:00+00:00,530.135009765625,530.72998046875,529.0700073242188,529.280029296875,13704644
2024-05-21 17:30:00+00:00,531.3200073242188,531.52001953125,530.0700073242188,530.1400146484375,14736668
2024-05-22 13:30:00+00:00,530.9149780273438,531.3800048828125,530.1599731445312,530.6500244140625,11700993
2024-05-22 17:30:00+00:00,529.8200073242188,530.9199829101562,527.5999755859375,530.9099731445312,24662629
2024-05-23 13:30:00+00:00,529.4804077148438,533.0700073242188,528.8300170898438,532.9600219726562,22176623
2024-05-23 17:30:00+00:00,525.9500122070312,529.47998046875,524.719970703125,529.3499755859375,27465147
2024-05-24 13:30:00+00:00,529.6287231445312,530.27001953125,526.8809814453125,527.8499755859375,19526987
2024-05-24 17:30:00+00:00,529.5,530.0999755859375,528.280029296875,529.6099853515625,13257141
2024-05-28 13:30:00+00:00,529.47998046875,530.510009765625,529.0,530.27001953125,13515110
2024-05-28 17:30:00+00:00,529.8599853515625,529.9000244140625,527.1099853515625,529.4749755859375,16464277
2024-05-29 13:30:00+00:00,526.9301147460938,527.3099975585938,525.3699951171875,525.6799926757812,18798272
2024-05-29 17:30:00+00:00,526.1099853515625,527.2000122070312,525.5599975585938,526.9299926757812,18195038
2024-05-30 13:30:00+00:00,524.9650268554688,525.1400146484375,523.0599975585938,524.52001953125,17397969
2024-05-30 17:30:00+00:00,522.6199951171875,525.2000122070312,521.3300170898438,524.9600219726562,20651201
2024-05-31 13:30:00+00:00,520.8150024414062,524.8099975585938,518.3599853515625,523.5900268554688,27123781
2024-05-31 17:30:00+00:00,527.3499755859375,527.5,520.4500122070312,520.8200073242188,38760004
2024-06-03 13:30:00+00:00,524.6500244140625,529.3099975585938,522.5999755859375,529.02001953125,27449059
2024-06-03 17:30:00+00:00,527.760009765625,527.8200073242188,524.5800170898438,524.6400146484375,14479894
2024-06-04 13:30:00+00:00,526.9749755859375,527.75,524.9600219726562,526.4600219726562,16890034
2024-06-04 17:30:00+00:00,528.3499755859375,529.1500244140625,526.3400268554688,526.97998046875,13509712
2024-06-05 13:30:00+00:00,532.72998046875,532.97998046875,528.989990234375,530.77001953125,20963643
2024-06-05 17:30:00+00:00,534.6500244140625,534.6900024414062,532.6199951171875,532.72998046875,17234208
2024-06-06 13:30:00+00:00,534.1400146484375,535.4199829101562,533.2401123046875,534.97998046875,15736137
2024-06-06 17:30:00+00:00,534.6300048828125,534.6699829101562,532.6799926757812,534.1400146484375,10345482
2024-06-07 13:30:00+00:00,536.1701049804688,536.8900146484375,532.5349731445312,533.6599731445312,19585360
2024-06-07 17:30:00+00:00,533.9600219726562,536.4099731445312,533.489990234375,536.1799926757812,15531980
2024-06-10 13:30:00+00:00,534.3099975585938,535.1400146484375,532.5700073242188,533.1799926757812,13525169
2024-06-10 17:30:00+00:00,535.6599731445312,535.989990234375,534.22998046875,534.3187866210938,17048087
2024-06-11 13:30:00+00:00,534.25,534.8099975585938,532.0499877929688,533.719970703125,15051069
2024-06-11 17:30:00+00:00,536.9099731445312,537.010009765625,534.1950073242188,534.2435302734375,15246878
2024-06-12 13:30:00+00:00,542.9199829101562,543.9600219726562,541.2449951171875,541.3599853515625,22696815
2024-06-12 17:30:00+00:00,541.3350219726562,544.1199951171875,540.2999877929688,542.9102783203125,27773573
2024-06-13 13:30:00+00:00,541.7200927734375,543.1900024414062,539.5900268554688,543.1500244140625,20686440
2024-06-13 17:30:00+00:00,542.4099731445312,543.3250122070312,541.2000122070312,541.72998046875,14052731
2024-06-14 13:30:00+00:00,542.0999755859375,542.4201049804688,539.8499755859375,540.8800048828125,18700146
2024-06-14 17:30:00+00:00,542.739990234375,542.7999877929688,541.1719970703125,542.0800170898438,12020063
2024-06-17 13:30:00+00:00,546.3499755859375,546.5499877929688,541.607177734375,542.0800170898438,23023546
2024-06-17 17:30:00+00:00,547.0399780273438,548.530029296875,546.3099975585938,546.375,23273067
2024-06-18 13:30:00+00:00,548.0700073242188,548.219970703125,546.72998046875,547.1599731445312,15765587
2024-06-18 17:30:00+00:00,548.489990234375,548.6199951171875,547.0900268554688,548.0700073242188,18451172
2024-06-20 13:30:00+00:00,546.02001953125,550.1199951171875,545.739990234375,549.4400024414062,25151622
2024-06-20 17:30:00+00:00,546.9500122070312,548.1900024414062,545.1799926757812,546.0,28130588
2024-06-21 13:30:00+00:00,544.0899047851562,545.6500244140625,543.02001953125,544.4000244140625,26172438
2024-06-21 17:30:00+00:00,544.1300048828125,545.219970703125,543.5588989257812,544.0700073242188,21948251
2024-06-24 13:30:00+00:00,544.27001953125,546.9500122070312,543.760009765625,544.3300170898438,19531334
2024-06-24 17:30:00+00:00,542.6300048828125,544.6599731445312,542.6300048828125,544.27001953125,18021125
2024-06-25 13:30:00+00:00,543.6900024414062,544.47998046875,542.4400024414062,543.989990234375,20041737
2024-06-25 17:30:00+00:00,544.7899780273438,545.2000122070312,543.4299926757812,543.6900024414062,13388539
2024-06-26 13:30:00+00:00,544.510009765625,545.4500122070312,543.030029296875,543.6900024414062,17857687
2024-06-26 17:30:00+00:00,545.530029296875,546.239990234375,544.1300048828125,544.530029296875,12434969
2024-06-27 13:30:00+00:00,546.3049926757812,546.9600219726562,544.6699829101562,545.3699951171875,16774710
2024-06-27 17:30:00+00:00,546.3400268554688,546.4299926757812,544.6099853515625,546.3099975585938,12234273
2024-06-28 13:30:00+00:00,546.280029296875,550.280029296875,545.489990234375,547.1599731445312,25261307
2024-06-28 17:30:00+00:00,544.0900268554688,546.5800170898438,542.9500122070312,546.280029296875,34388834
2024-07-01 13:30:00+00:00,545.0499877929688,545.8599243164062,542.52001953125,545.6300048828125,20766747
2024-07-01 17:30:00+00:00,545.3699951171875,545.8800048828125,543.8200073242188,545.0499877929688,11476621
2024-07-02 13:30:00+00:00,546.6594848632812,546.9199829101562,543.6500244140625,543.7000122070312,16159285
2024-07-02 17:30:00+00:00,548.969970703125,548.97998046875,546.4501953125,546.6599731445312,16892341
