date,Close,High,Low,Open,Volume
,SPY,SPY,SPY,SPY,SPY
2010-09-17,85.85726928710938,86.36101284853096,85.62066563903426,86.27705558829403,195836900
2010-09-20,87.17009735107422,87.36090835284693,85.88021311570202,86.15498142410189,214555200
2010-09-21,86.99452209472656,87.65090633915311,86.63579661328431,87.23875985312104,268389100
2010-09-22,86.56710052490234,87.34561237303718,86.32286276968281,86.85713686259813,191322400
2010-09-23,85.86490631103516,86.75789993912913,85.62066858822946,85.85727224445436,202354300
2010-09-24,87.6356430053711,87.69670390002985,86.74264925756452,86.81897246434427,209671800
2010-09-27,87.21586608886719,87.76540255419862,87.13191462846916,87.66618295693691,128761800
2010-09-28,87.52114868164062,87.80355093081927,86.38391726407166,87.33033776754107,209207500
2010-09-29,87.36851501464844,87.70434413580277,87.025051825353,87.29982004755422,179665800
2010-09-30,87.10900115966797,88.375988493477,86.69684886396217,87.81118978740044,287106700
2010-10-01,87.47537231445312,87.86462828260899,86.95636629794133,87.76540286191134,174638700
2010-10-04,86.81895446777344,87.65852121449291,86.38390587391332,87.29216756865607,166153200
2010-10-05,88.56681060791016,88.78051793866487,87.52116451318824,87.62038993324438,229634100
2010-10-06,88.55915069580078,88.78812609655344,88.20042528539523,88.55151662961933,148626600
2010-10-07,88.45230865478516,88.9407841388666,87.91804041378579,88.91788776040765,164860000
2010-10-08,88.94841766357422,89.1926554041254,88.23860082024,88.57442989715553,177760100
2010-10-11,89.03234100341797,89.27657865089249,88.72704248830361,89.08576780683163,103098300
2010-10-12,89.30712127685547,89.56662126512428,88.26910967760898,88.74231690870754,182210000
2010-10-13,90.00169372558594,90.48254097277871,89.58954143788664,89.8032545605763,194347200
2010-10-14,89.65058898925781,90.0703752817855,89.08579037820026,89.91772307400892,217764300
2010-10-15,89.83378601074219,90.32989560714378,89.11634085370788,90.27646877818285,243705000
2010-10-18,90.27647399902344,90.57413860946131,89.5361265955438,89.86432165616608,141204800
2010-10-19,89.09342193603516,89.94825098317197,88.55151389254301,89.44451326940722,280604700
2010-10-20,89.96353149414062,90.39858014351766,89.20028784098182,89.25371466377945,200051800
2010-10-21,90.16195678710938,90.89466988270189,89.45977413171896,90.36803580270211,221585500
2010-10-22,90.32988739013672,90.46727148397997,90.06275326963234,90.2993569444952,108212400
2010-10-25,90.59701538085938,91.40605757790206,90.52832625012879,90.93284443710678,151145700
2010-10-26,90.6122817993164,90.7038673052239,89.96352589909647,90.13906866747688,158982900
2010-10-27,90.35277557373047,90.45200096883757,89.49794646564824,89.9787878389445,190024000
2010-10-28,90.36804962158203,90.90995191609238,89.93300097257587,90.8717874042322,168576000
2010-10-29,90.43675231933594,90.61230094790064,90.11619133474422,90.27647182704007,144305500
2010-11-01,90.46725463867188,91.39841267654843,89.94824880558097,90.87940684345753,174074800
2010-11-02,91.18472290039062,91.39843019796959,90.90232064396862,91.14655838735703,158345900
2010-11-03,91.55108642578125,91.60451325590778,90.40622078899489,91.34501317331832,226702800
2010-11-04,93.31419372558594,93.35998649270401,91.56636462915603,92.56621219848988,215039400
2010-11-05,93.66524505615234,93.81789142985876,93.25309285944195,93.3752087937899,180654100
2010-11-08,93.48973083496094,93.64238308783968,93.06995024149246,93.37524310107388,156107100
2010-11-09,92.81806945800781,93.84081324996221,92.44408166485452,93.74159366245674,186621600
2010-11-10,93.1920394897461,93.23783806401698,92.09297269971277,92.79515539227863,221387400
2010-11-11,92.84095764160156,92.97834173229667,92.10824443225665,92.39064668065409,158017600
2010-11-12,91.7419204711914,92.61965217840901,91.32213979249723,92.2151338165573,239068800
2010-11-15,91.61212921142578,92.39064095145102,91.57397052492986,92.03191552448709,163940800
2010-11-16,90.18486785888672,91.19997743583632,89.74981341051122,91.0473310428912,299566200
2010-11-17,90.23069763183594,90.60468552415117,89.95592935333401,90.2230635621306,172308900
2010-11-18,91.55867767333984,91.88687256865077,91.0930987329433,91.10073279741611,197723700
2010-11-19,91.8105697631836,91.8487284478439,91.01679575136153,91.5129052366361,156852900
2010-11-22,91.7342529296875,91.77241161699293,90.65044255926976,91.35263111811291,181361000
2010-11-23,90.40623474121094,90.84128351740647,90.05514325718373,90.65047254849459,222309000
2010-11-24,91.7419204711914,91.76482268108894,90.96341420426218,90.97867652110466,140046100
2010-11-26,90.67337036132812,91.44424244574502,90.67337036132812,90.94813860909062,76007800
2010-11-29,90.9480972290039,91.19233491332498,89.86428704568627,90.44435372960596,223642300
2010-11-30,90.43675231933594,90.9557583138078,89.91774632486407,90.0475021907979,233930700
2010-12-01,92.360107421875,92.53565018468039,91.73424791800846,91.74187616120076,221037200
2010-12-02,93.54312133789062,93.61181628077867,92.45168290181913,92.50510971380504,191213600
2010-12-03,93.7950210571289,93.90187471296159,93.1996918823218,93.2225882624163,151288900
2010-12-06,93.69579315185547,93.90950044455052,93.49734817017278,93.59656774947062,103050500
2010-12-07,93.74922943115234,94.64985727198646,93.69580260258962,94.59643044342374,206581000
2010-12-08,94.09268188476562,94.16900508972674,93.42866359620793,93.86371226988228,138019200
2010-12-09,94.45904541015625,94.6574845868183,93.99346627021735,94.61932589426983,123705100
2010-12-10,95.00856018066406,95.10014568038488,94.43612751506413,94.74905434425393,117571700
2010-12-13,95.06964874267578,95.55812432361645,95.03911829098095,95.44364240862119,133812700
2010-12-14,95.15361022949219,95.58103074899937,94.86357966022072,95.21467113557729,147249600
2010-12-15,94.7184829711914,95.35197624490168,94.55820259285814,94.9779886954574,160823100
2010-12-16,95.26808166503906,95.336776628398,94.45141111098275,94.77960614615047,185035200
2010-12-17,95.37012481689453,95.49288299256304,95.00183858246682,95.20132720335313,141075300
2010-12-20,95.60028076171875,95.83046034702087,95.12458487086904,95.6309717633397,119085500
2010-12-21,96.20642852783203,96.26781053978611,95.80745715755215,95.89952432177243,94965500
2010-12-22,96.50566101074219,96.53635201751167,96.2217794421187,96.27548724053756,78878100
2010-12-23,96.36756896972656,96.50567559420374,96.1297209484594,96.39825998113392,70053700
2010-12-27,96.40592193603516,96.4979891048358,95.93789431559478,96.00694469219526,58126000
2010-12-28,96.54402923583984,96.63609640530125,96.29083281239863,96.59773703592938,55309100
2010-12-29,96.61310577392578,96.82793703245618,96.5977631927648,96.65914522483428,58033100
2010-12-30,96.45962524414062,96.77419781241345,96.31384442871298,96.52100725629026,76616900
2010-12-31,96.48263549804688,96.57470851003288,96.16038873666162,96.3138379029278,91218900
2011-01-03,97.48009490966797,97.9020831401603,96.44429231275089,97.21922424296584,138725200
2011-01-04,97.4263916015625,97.72562165555338,96.82025727704676,97.6949306431297,137409700
2011-01-05,97.93278503417969,97.99416706301457,97.0274205968588,97.11949364011113,133975300
2011-01-06,97.74098205566406,98.07857740016512,97.44942616504879,97.97116176395353,122519000
2011-01-07,97.54914093017578,98.03251116105763,96.78955746630099,97.87138775076369,156034600
2011-01-10,97.4263916015625,97.56449823061307,96.82792563986864,97.11948733103766,122401700
2011-01-11,97.77163696289062,98.00948494755377,97.40335073639224,97.7793111779894,110287000
2011-01-12,98.65399169921875,98.76140730372636,97.79466100944643,98.37011011032494,107929200
2011-01-13,98.49284362792969,98.7383716527247,98.24732731055526,98.69233807493079,129048400
2011-01-14,99.2063980102539,99.22941479887345,98.28569134321114,98.35474170906974,117677900
2011-01-18,99.37518310546875,99.46725024837268,98.9992227595794,99.11430668820931,114401300
2011-01-19,98.40079498291016,99.39055221392837,98.13993018805857,99.29081667908676,151958400
2011-01-20,98.2703628540039,98.51587921823425,97.5414645621342,98.17828982713395,175745700
2011-01-21,98.49284362792969,99.10665198249663,98.38542804393701,98.88415245401917,151462900
2011-01-24,99.05296325683594,99.16804721667172,98.40845795948907,98.43147475145622,113715500
2011-01-25,99.1066665649414,99.19106537245547,98.29337535112718,98.79208812716878,167552200
2011-01-26,99.4902572631836,99.7818187969705,99.15266216246569,99.35215656239055,141281500
2011-01-27,99.73583984375,99.90463748653978,99.33686253284469,99.51332853851609,123302700
2011-01-28,97.99411010742188,100.01200069312607,97.83298676566187,99.85087149765701,295637300
2011-01-31,98.73072052001953,98.80745097711066,98.01717644025284,98.26270453700526,149249200
2011-02-01,100.311279296875,100.48774529574987,99.26780832137447,99.32919034433613,167194300
2011-02-02,100.11946105957031,100.38799422896805,99.99669701831363,100.05039896922383,118323600
2011-02-03,100.34197235107422,100.49542156684217,99.41359698585204,99.94299502413777,145886700
2011-02-04,100.62580871582031,100.66417392935864,99.91993327490901,100.38029242253003,134634800
2011-02-07,101.25497436523438,101.58488947443146,100.8406487543584,100.84832882219492,112439100
2011-02-08,101.71533966064453,101.76904160162216,101.07083441696453,101.34704760499275,99072800
2011-02-09,101.48517608642578,101.76138931809312,100.97878321046517,101.43914249905174,146436700
2011-02-10,101.5235366821289,101.63862064531608,100.74093061018861,100.97111024398546,162708500
2011-02-11,102.12965393066406,102.2600863105275,101.10153161356084,101.12454840368842,137710300
2011-02-14,102.37517547607422,102.45957427998168,101.95319316395876,102.06827712045902,101690700
2011-02-15,102.05292510986328,102.21405435073213,101.52352722111456,102.06060517830838,119575400
2011-02-16,102.69743347167969,102.8201857888781,102.19104065068778,102.39820347880662,130183500
2011-02-17,103.00434875488281,103.14244952471147,102.30614142095257,102.39822030826203,109810500
2011-02-18,103.21916198730469,103.34192601070235,102.85854998571257,103.09639796390702,130002400
2011-02-22,101.1475830078125,103.24219323027238,100.8713697702138,102.13734027987758,233116400
2011-02-23,100.52606964111328,101.33169226714287,99.90459300907929,101.08616427514873,227584000
2011-02-24,100.45703125,100.84834011602939,99.51330768663946,100.41867773620416,260431400
2011-02-25,101.53121948242188,101.59260150732489,100.81766368692054,100.87904571182355,141686900
2011-02-28,102.16036224365234,102.2908063605115,101.56958221987325,101.90717749484638,141585500
2011-03-01,100.45703125,102.57466970402692,100.42634609747897,102.48260253904202,258565500
2011-03-02,100.671875,101.13990260500694,100.01203299470204,100.3189313521989,200277400
2011-03-03,102.40589904785156,102.52098303437054,101.57725922264022,101.58492758593319,176480100
2011-03-04,101.63861846923828,102.5286401235721,100.97110808219904,102.32914564842217,277202300
2011-03-07,100.84065246582031,102.1680164341401,100.31125459953715,101.9378368315617,216790400
2011-03-08,101.72301483154297,102.04526162124574,100.56446006089097,101.00179080855116,174615000
2011-03-09,101.57723999023438,101.89181843705786,100.9711115969559,101.5235380425016,153806000
2011-03-10,99.69745635986328,100.64884830965184,99.59770912354465,100.51074755852335,301291800
2011-03-11,100.38801574707031,100.7486278784192,99.3522246589322,99.37524145817355,225621800
2011-03-14,99.7818374633789,100.11175255971438,99.02224834466558,99.73580388783628,234974100
2011-03-15,98.63866424560547,99.22945604975386,97.05811499710158,97.12716539166527,359585400
2011-03-16,96.81255340576172,98.64630425067871,96.1220204720267,98.32404579208523,468670300
2011-03-17,98.09388732910156,98.5082071538771,97.51844410364295,98.20897714493552,254303700
2011-03-18,98.45065307617188,99.3137166328751,98.25800543326719,99.28288642537413,230435400
2011-03-21,99.9764175415039,100.1844685143698,99.56029207921591,99.6758877113084,153992600
2011-03-22,99.6296615600586,100.09202066077364,99.53719444322773,99.9610216591698,129538600
2011-03-23,99.914794921875,100.17679294296913,98.88220618583495,99.35225523400203,148603100
2011-03-24,100.87033081054688,101.01674494357286,99.92250742080294,100.48503541133427,159129800
2011-03-25,101.17858123779297,101.61781190920614,100.86263616642711,101.13234766798982,155642800
2011-03-28,100.93199157714844,101.65634889577191,100.90117311516363,101.39435081490755,109762400
2011-03-29,101.6100845336914,101.6409029863376,100.51584721140755,100.8471955500452,129798800
2011-03-30,102.31133270263672,102.61186261168352,101.9953876869441,102.14180180437634,135835000
2011-03-31,102.172607421875,102.45773394673236,102.06472520547159,102.18032085336935,132537100
2011-04-01,102.60415649414062,103.08193076797309,102.35757356163403,102.80451761997689,153850100
2011-04-04,102.68893432617188,103.00487940246917,102.39611779342042,102.81993336208659,100768900
2011-04-05,102.6734848022461,103.12813038566212,102.44230529530091,102.48853884503431,120791500
2011-04-06,102.99718475341797,103.25918284312125,102.58105907373934,103.16671569576344,120411600
2011-04-07,102.73516845703125,103.24374943565293,102.22657572012741,102.81222048007955,170731500
2011-04-08,102.38065338134766,103.25142440118042,101.9568262584964,103.18977575074042,147945400
2011-04-11,102.07242584228516,102.83530293469776,101.82583123097078,102.48853955103037,121385400
2011-04-12,101.30955505371094,101.70255205749623,100.93967482907298,101.50220271879242,161187400
2011-04-13,101.30184936523438,101.8566638010624,100.91655405034166,101.77961179305177,162059000
2011-04-14,101.37889862060547,101.53301439072203,100.38484190881604,100.71619022665267,161220400
